,year,label,Category,Attribute,010800,011100,011101,011102,011200,011900,011901,011902,012000,012001,012002,012100
42,2022,ACS5YR,Employment,"Unemployment Rate, alternate",0.0378947368421052,INACTIVE,0.0662650602409638,0.0427135678391959,0.0696465696465696,INACTIVE,0.0218390804597701,0.0806916426512968,INACTIVE,0.0701058201058201,0.1010830324909747,0.048169556840077
43,2022,ACS5YR,Employment,Worked in place of residence,0.7976787954830615,INACTIVE,0.740924092409241,0.860236220472441,0.8701298701298701,INACTIVE,0.9215449607724804,0.8561103810775296,INACTIVE,0.8681003584229391,0.8466722830665543,0.9518760195758564
44,2022,ACS5YR,Employment,Worked outside place of residence,0.2023212045169385,INACTIVE,0.2590759075907591,0.139763779527559,0.1298701298701298,INACTIVE,0.0784550392275196,0.1438896189224704,INACTIVE,0.1318996415770609,0.1533277169334456,0.0481239804241435
45,2022,ACS5YR,Households,Average Family Household Size,2.483009708737864,INACTIVE,2.472289156626506,2.4365325077399382,2.5406871609403257,INACTIVE,2.4946524064171123,2.7844036697247705,INACTIVE,2.717032967032967,2.025,3.458515283842795
46,2022,ACS5YR,Households,Average Household Size,1.9212827988338192,INACTIVE,1.6735785953177258,1.5638766519823788,1.7322834645669292,INACTIVE,1.6900539707016191,1.646985705407085,INACTIVE,1.6864864864864866,1.472740851381628,1.4182825484764543
47,2022,ACS5YR,Households,Family Households,0.3431903373594335,INACTIVE,0.2775919732441471,0.237151248164464,0.3349485160508783,INACTIVE,0.2883577486507324,0.2709757613424487,INACTIVE,0.3279279279279279,0.2091112770724421,0.105724838411819
48,2022,ACS5YR,Households,Households,2401.0,INACTIVE,1495.0,1362.0,1651.0,INACTIVE,1297.0,1609.0,INACTIVE,1110.0,1339.0,2166.0
49,2022,ACS5YR,Households,"Households with 60 years and older, % of Total (DEC, 65 years and older)",0.4506455643481882,INACTIVE,0.334448160535117,0.3436123348017621,0.3264688067837674,INACTIVE,0.2606013878180416,0.312616532007458,INACTIVE,0.1873873873873874,0.2128454070201643,0.1278855032317636
50,2022,ACS5YR,Households,"Households with Children, % of Total",0.041649312786339,INACTIVE,0.0508361204013377,0.0411160058737151,0.0847970926711084,INACTIVE,0.084811102544333,0.0503418272218769,INACTIVE,0.0504504504504504,0.0,0.043859649122807
51,2022,ACS5YR,Households,Living in Group Quarters,0.0,INACTIVE,0.0,88.0,5.0,INACTIVE,195.0,0.0,INACTIVE,40.0,130.0,441.0
52,2022,ACS5YR,Households,Non-Family Households,0.6568096626405664,INACTIVE,0.7224080267558528,0.762848751835536,0.6650514839491217,INACTIVE,0.7116422513492675,0.7290242386575513,INACTIVE,0.6720720720720721,0.7908887229275579,0.894275161588181
53,2022,ACS5YR,Households,"Single Person Households, % of Total",0.3656809662640566,INACTIVE,0.494314381270903,0.5616740088105727,0.485160508782556,INACTIVE,0.5196607555898227,0.5922933499067744,INACTIVE,0.5693693693693693,0.5959671396564601,0.7359187442289935
54,2022,ACS5YR,Housing,Median Year Moved In Owner,1995.1063829787236,INACTIVE,2013.746031746032,2005.5882352941176,2004.53125,INACTIVE,2010.9174311926608,2015.6774193548388,INACTIVE,2016.7058823529408,2014.0,2018.108695652174
55,2022,ACS5YR,Housing,Median Year Moved In Renter,2013.831818181818,INACTIVE,2010.765743073048,2017.576354679803,2013.1789976133653,INACTIVE,2015.3917808219176,2012.904761904762,INACTIVE,2016.4788732394368,2018.0372460496612,2015.3318777292577
56,2022,ACS5YR,Housing,Median Year Structure Built,1939.0,INACTIVE,1939.0,1939.0,1939.0,INACTIVE,1960.555555555556,1939.0,INACTIVE,1939.0,1951.7796610169487,1939.0
57,2022,ACS5YR,Housing,"Overcrowding, Renter Occupied Housing",0.0250383239652529,INACTIVE,0.0418535127055306,0.154863813229572,0.0217898832684824,INACTIVE,0.0416666666666666,0.1247511612475116,INACTIVE,0.0949050949050949,0.0755667506297229,0.087063453025086
58,2022,ACS5YR,Housing,Owner Occupied,0.1849229487713452,INACTIVE,0.1050167224080267,0.0565345080763583,0.2216838279830406,INACTIVE,0.2043176561295296,0.0633934120571783,INACTIVE,0.0981981981981982,0.1105302464525765,0.0614035087719298
59,2022,ACS5YR,Housing,Post 1979 All and Pre 1979 Single Family Renter Occupied by Year Structure Built by Units in Structure,402.0,INACTIVE,161.0,103.0,67.0,INACTIVE,145.0,164.0,INACTIVE,303.0,410.0,124.0
60,2022,ACS5YR,Housing,Pre 1980 MultiFamily Renter Occupied by Year Structure Built by Units in Structure,1555.0,INACTIVE,1177.0,1182.0,1218.0,INACTIVE,887.0,1343.0,INACTIVE,698.0,781.0,1909.0
61,2022,ACS5YR,Housing,Renter Occupied,0.8150770512286547,INACTIVE,0.8949832775919733,0.9434654919236416,0.7783161720169595,INACTIVE,0.7956823438704703,0.9366065879428216,INACTIVE,0.9018018018018018,0.8894697535474234,0.9385964912280702
62,2022,ACS5YR,Housing,Total Number of Units,2978.0,INACTIVE,1737.0,1756.0,2203.0,INACTIVE,1677.0,2035.0,INACTIVE,1452.0,1523.0,2645.0
63,2022,ACS5YR,Housing,Total Vacant Units,577.0,INACTIVE,242.0,394.0,552.0,INACTIVE,380.0,426.0,INACTIVE,342.0,184.0,479.0
64,2022,ACS5YR,Housing,Vacancy Rate,0.1937541974479516,INACTIVE,0.1393206678180771,0.224373576309795,0.2505674080798911,INACTIVE,0.2265951103160405,0.2093366093366093,INACTIVE,0.2355371900826446,0.1208141825344714,0.1810964083175803
65,2022,ACS5YR,Housing Prices,Contract Rent 100 to 149,0.0,INACTIVE,0.0,0.0,0.0,INACTIVE,0.0,0.0,INACTIVE,0.0,0.0,0.0
66,2022,ACS5YR,Housing Prices,Contract Rent 1000 to 1249,86.0,INACTIVE,162.0,38.0,48.0,INACTIVE,56.0,139.0,INACTIVE,133.0,147.0,259.0
67,2022,ACS5YR,Housing Prices,Contract Rent 1250 to 1499,124.0,INACTIVE,76.0,101.0,72.0,INACTIVE,46.0,205.0,INACTIVE,59.0,80.0,103.0
68,2022,ACS5YR,Housing Prices,Contract Rent 150 to 199,0.0,INACTIVE,0.0,0.0,0.0,INACTIVE,0.0,0.0,INACTIVE,0.0,0.0,0.0
69,2022,ACS5YR,Housing Prices,Contract Rent 1500 to 1999,542.0,INACTIVE,212.0,148.0,156.0,INACTIVE,194.0,340.0,INACTIVE,297.0,244.0,434.0
70,2022,ACS5YR,Housing Prices,Contract Rent 200 to 249,0.0,INACTIVE,0.0,0.0,0.0,INACTIVE,0.0,0.0,INACTIVE,0.0,0.0,0.0
71,2022,ACS5YR,Housing Prices,"Contract Rent 2000 to 2499 (Contract Rent 2000 or more, DEC2000 and ACS2009-2014)",242.0,INACTIVE,257.0,328.0,148.0,INACTIVE,178.0,304.0,INACTIVE,198.0,236.0,584.0
72,2022,ACS5YR,Housing Prices,Contract Rent 250 to 299,57.0,INACTIVE,0.0,0.0,0.0,INACTIVE,10.0,0.0,INACTIVE,15.0,0.0,16.0
73,2022,ACS5YR,Housing Prices,Contract Rent 2500 to 2999 (ACS2015-),83.0,INACTIVE,112.0,196.0,147.0,INACTIVE,147.0,74.0,INACTIVE,115.0,174.0,95.0
74,2022,ACS5YR,Housing Prices,Contract Rent 300 to 349,24.0,INACTIVE,0.0,63.0,0.0,INACTIVE,0.0,0.0,INACTIVE,0.0,0.0,0.0
75,2022,ACS5YR,Housing Prices,Contract Rent 3000 to 3499 (ACS2015-),240.0,INACTIVE,92.0,139.0,202.0,INACTIVE,152.0,131.0,INACTIVE,72.0,64.0,108.0
76,2022,ACS5YR,Housing Prices,Contract Rent 350 to 399,0.0,INACTIVE,0.0,0.0,0.0,INACTIVE,50.0,0.0,INACTIVE,0.0,0.0,0.0
77,2022,ACS5YR,Housing Prices,Contract Rent 3500 or more (ACS2015-),365.0,INACTIVE,177.0,43.0,317.0,INACTIVE,50.0,109.0,INACTIVE,68.0,147.0,257.0
78,2022,ACS5YR,Housing Prices,Contract Rent 400 to 449,0.0,INACTIVE,0.0,46.0,17.0,INACTIVE,8.0,0.0,INACTIVE,0.0,0.0,0.0
79,2022,ACS5YR,Housing Prices,Contract Rent 500 to 549,0.0,INACTIVE,11.0,0.0,24.0,INACTIVE,16.0,0.0,INACTIVE,0.0,0.0,0.0
80,2022,ACS5YR,Housing Prices,Contract Rent 550 to 599,15.0,INACTIVE,0.0,0.0,0.0,INACTIVE,0.0,0.0,INACTIVE,0.0,0.0,18.0
81,2022,ACS5YR,Housing Prices,Contract Rent 600 to 649,12.0,INACTIVE,0.0,40.0,0.0,INACTIVE,8.0,0.0,INACTIVE,9.0,0.0,0.0
82,2022,ACS5YR,Housing Prices,Contract Rent 650 to 699,0.0,INACTIVE,0.0,0.0,45.0,INACTIVE,0.0,0.0,INACTIVE,0.0,14.0,15.0
83,2022,ACS5YR,Housing Prices,Contract Rent 700 to 749,10.0,INACTIVE,0.0,75.0,0.0,INACTIVE,38.0,0.0,INACTIVE,0.0,0.0,0.0
84,2022,ACS5YR,Housing Prices,Contract Rent 750 to 749,0.0,INACTIVE,91.0,0.0,13.0,INACTIVE,0.0,0.0,INACTIVE,0.0,0.0,36.0
85,2022,ACS5YR,Housing Prices,Contract Rent 750 to 799,14.0,INACTIVE,0.0,0.0,0.0,INACTIVE,0.0,38.0,INACTIVE,0.0,53.0,0.0
86,2022,ACS5YR,Housing Prices,Contract Rent 800 to 899,81.0,INACTIVE,85.0,33.0,0.0,INACTIVE,10.0,43.0,INACTIVE,16.0,20.0,68.0
87,2022,ACS5YR,Housing Prices,Contract Rent 900 to 999,0.0,INACTIVE,46.0,17.0,31.0,INACTIVE,48.0,51.0,INACTIVE,19.0,12.0,40.0
88,2022,ACS5YR,Housing Prices,Contract Rent Less than 100,0.0,INACTIVE,0.0,0.0,0.0,INACTIVE,0.0,0.0,INACTIVE,0.0,0.0,0.0
89,2022,ACS5YR,Housing Prices,Contract Rent Total,1957.0,INACTIVE,1338.0,1285.0,1285.0,INACTIVE,1032.0,1507.0,INACTIVE,1001.0,1191.0,2033.0
90,2022,ACS5YR,Housing Prices,Contract Rent Total No cash Rent (ACS2015-),62.0,INACTIVE,17.0,18.0,65.0,INACTIVE,21.0,73.0,INACTIVE,0.0,0.0,0.0
91,2022,ACS5YR,Housing Prices,"Contract Rent Total No cash Rent (No cash rent, DEC2000 and ACS2009-2014)",83.0,INACTIVE,112.0,196.0,147.0,INACTIVE,147.0,74.0,INACTIVE,115.0,174.0,95.0
92,2022,ACS5YR,Housing Prices,Contract Rent Total With cash Rent,1895.0,INACTIVE,1321.0,1267.0,1220.0,INACTIVE,1011.0,1434.0,INACTIVE,1001.0,1191.0,2033.0
93,2022,ACS5YR,Housing Prices,Extremely Rent Burdened,0.1589167092488503,INACTIVE,0.1860986547085202,0.1875486381322957,0.1330739299610895,INACTIVE,0.1298449612403101,0.2023888520238885,INACTIVE,0.1878121878121878,0.1880772460117548,0.1992129857353664
94,2022,ACS5YR,Housing Prices,Home Value 10000 to 14999 ,0.0,INACTIVE,0.0,0.0,0.0,INACTIVE,0.0,0.0,INACTIVE,0.0,0.0,0.0
95,2022,ACS5YR,Housing Prices,Home Value 100000 to 124999,0.0,INACTIVE,0.0,0.0,0.0,INACTIVE,0.0,0.0,INACTIVE,0.0,0.0,0.0
96,2022,ACS5YR,Housing Prices,"Home Value 1000000 to 1499999 (1000000 or more, DEC2000 and ACS2009-2014)",44.0,INACTIVE,59.0,38.0,62.0,INACTIVE,23.0,6.0,INACTIVE,48.0,0.0,51.0
97,2022,ACS5YR,Housing Prices,Home Value 125000 to 149999,0.0,INACTIVE,0.0,0.0,0.0,INACTIVE,0.0,0.0,INACTIVE,0.0,0.0,0.0
98,2022,ACS5YR,Housing Prices,Home Value 15000 to 19999 ,0.0,INACTIVE,0.0,0.0,0.0,INACTIVE,0.0,0.0,INACTIVE,0.0,0.0,0.0
99,2022,ACS5YR,Housing Prices,Home Value 150000 to 174999,0.0,INACTIVE,0.0,0.0,0.0,INACTIVE,0.0,0.0,INACTIVE,0.0,0.0,0.0
100,2022,ACS5YR,Housing Prices,Home Value 1500000 to 1999999 (ACS2015-),75.0,INACTIVE,20.0,0.0,104.0,INACTIVE,11.0,9.0,INACTIVE,35.0,148.0,0.0
101,2022,ACS5YR,Housing Prices,Home Value 175000 to 199999,0.0,INACTIVE,0.0,0.0,0.0,INACTIVE,0.0,0.0,INACTIVE,0.0,0.0,0.0
102,2022,ACS5YR,Housing Prices,Home Value 20000 to 24999 ,0.0,INACTIVE,0.0,0.0,0.0,INACTIVE,0.0,0.0,INACTIVE,0.0,0.0,0.0
103,2022,ACS5YR,Housing Prices,Home Value 200000 to 249999,0.0,INACTIVE,0.0,0.0,0.0,INACTIVE,0.0,0.0,INACTIVE,0.0,0.0,0.0
104,2022,ACS5YR,Housing Prices,Home Value 2000000 or more (ACS2015-),126.0,INACTIVE,32.0,0.0,185.0,INACTIVE,40.0,10.0,INACTIVE,0.0,0.0,0.0
105,2022,ACS5YR,Housing Prices,Home Value 25000 to 29999 ,0.0,INACTIVE,0.0,0.0,0.0,INACTIVE,0.0,0.0,INACTIVE,0.0,0.0,0.0
106,2022,ACS5YR,Housing Prices,Home Value 250000 to 299999,0.0,INACTIVE,0.0,21.0,0.0,INACTIVE,9.0,0.0,INACTIVE,0.0,0.0,0.0
107,2022,ACS5YR,Housing Prices,Home Value 30000 to 34999 ,0.0,INACTIVE,0.0,0.0,0.0,INACTIVE,0.0,0.0,INACTIVE,0.0,0.0,0.0
108,2022,ACS5YR,Housing Prices,Home Value 300000 to 399999,0.0,INACTIVE,0.0,0.0,0.0,INACTIVE,0.0,0.0,INACTIVE,0.0,0.0,0.0
109,2022,ACS5YR,Housing Prices,Home Value 35000 to 39999 ,0.0,INACTIVE,0.0,0.0,0.0,INACTIVE,0.0,0.0,INACTIVE,0.0,0.0,0.0
110,2022,ACS5YR,Housing Prices,Home Value 40000 to 49999 ,0.0,INACTIVE,0.0,0.0,0.0,INACTIVE,0.0,0.0,INACTIVE,0.0,0.0,0.0
111,2022,ACS5YR,Housing Prices,Home Value 400000 to 499999,50.0,INACTIVE,19.0,0.0,0.0,INACTIVE,0.0,0.0,INACTIVE,0.0,0.0,0.0
112,2022,ACS5YR,Housing Prices,Home Value 50000 to 59999 ,0.0,INACTIVE,0.0,0.0,0.0,INACTIVE,0.0,0.0,INACTIVE,0.0,0.0,0.0
113,2022,ACS5YR,Housing Prices,Home Value 500000 to 749999,64.0,INACTIVE,9.0,0.0,0.0,INACTIVE,43.0,21.0,INACTIVE,26.0,0.0,82.0
114,2022,ACS5YR,Housing Prices,Home Value 60000 to 69999 ,0.0,INACTIVE,0.0,0.0,0.0,INACTIVE,0.0,0.0,INACTIVE,0.0,0.0,0.0
115,2022,ACS5YR,Housing Prices,Home Value 70000 to 79999 ,0.0,INACTIVE,0.0,0.0,0.0,INACTIVE,0.0,0.0,INACTIVE,0.0,0.0,0.0
116,2022,ACS5YR,Housing Prices,Home Value 750000 to 999999,70.0,INACTIVE,18.0,18.0,15.0,INACTIVE,116.0,56.0,INACTIVE,0.0,0.0,0.0
117,2022,ACS5YR,Housing Prices,Home Value 80000 to 89999 ,0.0,INACTIVE,0.0,0.0,0.0,INACTIVE,0.0,0.0,INACTIVE,0.0,0.0,0.0
118,2022,ACS5YR,Housing Prices,Home Value 90000 to 99999 ,0.0,INACTIVE,0.0,0.0,0.0,INACTIVE,0.0,0.0,INACTIVE,0.0,0.0,0.0
119,2022,ACS5YR,Housing Prices,Home Value Less than 10000,15.0,INACTIVE,0.0,0.0,0.0,INACTIVE,23.0,0.0,INACTIVE,0.0,0.0,0.0
120,2022,ACS5YR,Housing Prices,Home Value Total,444.0,INACTIVE,157.0,77.0,366.0,INACTIVE,265.0,102.0,INACTIVE,109.0,148.0,133.0
121,2022,ACS5YR,Housing Prices,Housing Units with a Mortgage,160.0,INACTIVE,89.0,48.0,153.0,INACTIVE,165.0,79.0,INACTIVE,109.0,0.0,118.0
122,2022,ACS5YR,Housing Prices,Housing Units with a Mortgage 0 to 30%,95.0,INACTIVE,89.0,39.0,62.0,INACTIVE,98.0,16.0,INACTIVE,95.0,0.0,81.0
123,2022,ACS5YR,Housing Prices,Housing Units with a Mortgage 30-50%,24.0,INACTIVE,0.0,9.0,46.0,INACTIVE,30.0,40.0,INACTIVE,14.0,0.0,0.0
124,2022,ACS5YR,Housing Prices,Housing Units with a Mortgage 50%+,41.0,INACTIVE,0.0,0.0,45.0,INACTIVE,23.0,23.0,INACTIVE,0.0,0.0,0.0
125,2022,ACS5YR,Housing Prices,Housing Units with a Mortgage Not Computed,0.0,INACTIVE,0.0,0.0,0.0,INACTIVE,14.0,0.0,INACTIVE,0.0,0.0,37.0
126,2022,ACS5YR,Housing Prices,Housing Units without a Mortgage,284.0,INACTIVE,68.0,29.0,213.0,INACTIVE,100.0,23.0,INACTIVE,0.0,148.0,15.0
127,2022,ACS5YR,Housing Prices,Housing Units without a Mortgage 0 to 30%,204.0,INACTIVE,68.0,21.0,120.0,INACTIVE,91.0,13.0,INACTIVE,0.0,0.0,15.0
128,2022,ACS5YR,Housing Prices,Housing Units without a Mortgage 30-50%,0.0,INACTIVE,0.0,0.0,8.0,INACTIVE,0.0,0.0,INACTIVE,0.0,0.0,0.0
129,2022,ACS5YR,Housing Prices,Housing Units without a Mortgage 50%+,72.0,INACTIVE,0.0,8.0,85.0,INACTIVE,9.0,10.0,INACTIVE,0.0,148.0,0.0
130,2022,ACS5YR,Housing Prices,Housing Units without a Mortgage Not Computed,8.0,INACTIVE,0.0,0.0,0.0,INACTIVE,0.0,0.0,INACTIVE,0.0,0.0,0.0
131,2022,ACS5YR,Housing Prices,Median Contract Rent,1983.8560885608856,INACTIVE,1946.933962264151,2110.518292682927,2690.4761904761904,INACTIVE,2060.3932584269664,1854.4117647058824,INACTIVE,1920.03367003367,2054.0254237288136,2023.5445205479448
132,2022,ACS5YR,Housing Prices,Median Home Value,1261363.6363636362,INACTIVE,1275423.7288135593,993055.5555555556,2000000.0216216217,INACTIVE,873922.4137931034,883928.5714285714,INACTIVE,1296875.0,1750000.0,702743.9024390244
133,2022,ACS5YR,Housing Prices,Median Rent,1984.5950704225352,INACTIVE,1955.179282868526,2140.1408450704225,2759.259259259259,INACTIVE,2102.791878172589,1892.857142857143,INACTIVE,2034.232365145228,2058.4862385321103,2041.988416988417
134,2022,ACS5YR,Housing Prices,Median Rent as % of Household Income,20.81964980544747,INACTIVE,25.422794117647054,28.83099547511312,22.504489795918367,INACTIVE,25.03423913043478,27.335416666666667,INACTIVE,33.829503105590064,30.716184971098265,28.54257641921397
135,2022,ACS5YR,Housing Prices,Rent 100 to 149,0.0,INACTIVE,0.0,0.0,0.0,INACTIVE,0.0,0.0,INACTIVE,0.0,0.0,0.0
136,2022,ACS5YR,Housing Prices,Rent 1000 to 1249,56.0,INACTIVE,146.0,51.0,45.0,INACTIVE,21.0,142.0,INACTIVE,129.0,59.0,183.0
137,2022,ACS5YR,Housing Prices,Rent 1250 to 1499,140.0,INACTIVE,53.0,62.0,39.0,INACTIVE,81.0,170.0,INACTIVE,79.0,175.0,77.0
138,2022,ACS5YR,Housing Prices,Rent 150 to 199,0.0,INACTIVE,0.0,0.0,0.0,INACTIVE,0.0,0.0,INACTIVE,0.0,0.0,0.0
139,2022,ACS5YR,Housing Prices,Rent 1500 to 1999,568.0,INACTIVE,251.0,160.0,181.0,INACTIVE,175.0,364.0,INACTIVE,233.0,244.0,524.0
140,2022,ACS5YR,Housing Prices,Rent 200 to 249,0.0,INACTIVE,0.0,0.0,0.0,INACTIVE,0.0,0.0,INACTIVE,0.0,0.0,0.0
141,2022,ACS5YR,Housing Prices,"Rent 2000 to 2499  (Rent 2000 or more, DEC2000 and ACS2009-2014)",203.0,INACTIVE,239.0,355.0,164.0,INACTIVE,197.0,287.0,INACTIVE,241.0,218.0,518.0
142,2022,ACS5YR,Housing Prices,Rent 250 to 299,0.0,INACTIVE,0.0,0.0,0.0,INACTIVE,10.0,0.0,INACTIVE,0.0,0.0,16.0
143,2022,ACS5YR,Housing Prices,Rent 2500 to 2999 (ACS2015-),111.0,INACTIVE,110.0,130.0,108.0,INACTIVE,147.0,112.0,INACTIVE,60.0,192.0,177.0
144,2022,ACS5YR,Housing Prices,Rent 300 to 349,57.0,INACTIVE,0.0,63.0,0.0,INACTIVE,0.0,0.0,INACTIVE,15.0,0.0,0.0
145,2022,ACS5YR,Housing Prices,Rent 3000 to 3499 (ACS2015-),236.0,INACTIVE,84.0,182.0,241.0,INACTIVE,152.0,131.0,INACTIVE,148.0,64.0,108.0
146,2022,ACS5YR,Housing Prices,Rent 350 to 399,24.0,INACTIVE,0.0,0.0,0.0,INACTIVE,0.0,0.0,INACTIVE,0.0,0.0,0.0
147,2022,ACS5YR,Housing Prices,Rent 3500 or more (ACS2015-),380.0,INACTIVE,205.0,66.0,317.0,INACTIVE,50.0,109.0,INACTIVE,68.0,147.0,257.0
148,2022,ACS5YR,Housing Prices,Rent 400 to 449,0.0,INACTIVE,0.0,46.0,17.0,INACTIVE,58.0,0.0,INACTIVE,0.0,0.0,0.0
149,2022,ACS5YR,Housing Prices,Rent 450 to 499,0.0,INACTIVE,11.0,0.0,0.0,INACTIVE,6.0,0.0,INACTIVE,0.0,0.0,0.0
150,2022,ACS5YR,Housing Prices,Rent 500 to 549,0.0,INACTIVE,0.0,0.0,24.0,INACTIVE,10.0,0.0,INACTIVE,0.0,0.0,18.0
151,2022,ACS5YR,Housing Prices,Rent 550 to 599,15.0,INACTIVE,0.0,40.0,0.0,INACTIVE,8.0,0.0,INACTIVE,0.0,0.0,0.0
152,2022,ACS5YR,Housing Prices,Rent 600 to 649,0.0,INACTIVE,0.0,0.0,0.0,INACTIVE,0.0,0.0,INACTIVE,9.0,7.0,0.0
153,2022,ACS5YR,Housing Prices,Rent 650 to 699,0.0,INACTIVE,0.0,61.0,0.0,INACTIVE,28.0,0.0,INACTIVE,0.0,0.0,15.0
154,2022,ACS5YR,Housing Prices,Rent 700 to 749,10.0,INACTIVE,16.0,0.0,20.0,INACTIVE,0.0,0.0,INACTIVE,0.0,0.0,0.0
155,2022,ACS5YR,Housing Prices,Rent 750 to 799,14.0,INACTIVE,75.0,14.0,13.0,INACTIVE,0.0,38.0,INACTIVE,0.0,46.0,36.0
156,2022,ACS5YR,Housing Prices,Rent 800 to 899,0.0,INACTIVE,47.0,20.0,25.0,INACTIVE,20.0,43.0,INACTIVE,0.0,14.0,0.0
157,2022,ACS5YR,Housing Prices,Rent 900 to 999,81.0,INACTIVE,84.0,17.0,26.0,INACTIVE,48.0,38.0,INACTIVE,19.0,25.0,104.0
158,2022,ACS5YR,Housing Prices,Rent Burdened,0.3260091977516607,INACTIVE,0.3258594917787742,0.4326848249027237,0.2793774319066148,INACTIVE,0.3498062015503876,0.4220305242203052,INACTIVE,0.6043956043956044,0.4643157010915197,0.4549926217412691
159,2022,ACS5YR,Housing Prices,Rent Less than 100,0.0,INACTIVE,0.0,0.0,0.0,INACTIVE,0.0,0.0,INACTIVE,0.0,0.0,0.0
160,2022,ACS5YR,Housing Prices,Rent Total,1957.0,INACTIVE,1338.0,1285.0,1285.0,INACTIVE,1032.0,1507.0,INACTIVE,1001.0,1191.0,2033.0
161,2022,ACS5YR,Housing Prices,"Rent Total No cash rent  (No cash rent, DEC2000 and ACS2009-2014)",111.0,INACTIVE,110.0,130.0,108.0,INACTIVE,147.0,112.0,INACTIVE,60.0,192.0,177.0
162,2022,ACS5YR,Housing Prices,Rent Total No cash rent (ACS2015-),62.0,INACTIVE,17.0,18.0,65.0,INACTIVE,21.0,73.0,INACTIVE,0.0,0.0,0.0
163,2022,ACS5YR,Housing Prices,Rent Total With cash rent,1895.0,INACTIVE,1321.0,1267.0,1220.0,INACTIVE,1011.0,1434.0,INACTIVE,1001.0,1191.0,2033.0
164,2022,ACS5YR,Housing Type,10-19 Units,0.2014775016789791,INACTIVE,0.2999424294761082,0.0979498861047836,0.2342260553790286,INACTIVE,0.1061419200954084,0.2068796068796068,INACTIVE,0.1377410468319559,0.1286933683519369,0.1682419659735349
165,2022,ACS5YR,Housing Type,2-4 Units,0.2538616521155137,INACTIVE,0.0863557858376511,0.0148063781321184,0.1261915569677712,INACTIVE,0.0208706022659511,0.023095823095823,INACTIVE,0.0,0.1043992120814182,0.02117202268431
166,2022,ACS5YR,Housing Type,20 Units or More,0.2434519811954331,INACTIVE,0.3229706390328152,0.7312072892938497,0.3912846118928733,INACTIVE,0.8044126416219439,0.7154791154791155,INACTIVE,0.800275482093664,0.737360472751149,0.7678638941398865
167,2022,ACS5YR,Housing Type,5-9 Units,0.1967763599731363,INACTIVE,0.2694300518134715,0.138382687927107,0.2346799818429414,INACTIVE,0.0524746571258199,0.0343980343980344,INACTIVE,0.0,0.0170715692711753,0.0427221172022684
168,2022,ACS5YR,Housing Type,Other Type,0.0,INACTIVE,0.0,0.0,0.0,INACTIVE,0.0,0.0,INACTIVE,0.0,0.0124753775443204,0.0
169,2022,ACS5YR,Housing Type,Single Family Housing,0.1044325050369375,INACTIVE,0.0213010938399539,0.0176537585421412,0.0136177939173853,INACTIVE,0.0161001788908765,0.0201474201474201,INACTIVE,0.0619834710743801,0.0,0.0
170,2022,ACS5YR,Income,Household Income 10000 to 14999,150.0,INACTIVE,0.0,149.0,41.0,INACTIVE,21.0,81.0,INACTIVE,67.0,8.0,0.0
171,2022,ACS5YR,Income,Household Income 100000 to 124999,48.0,INACTIVE,173.0,162.0,115.0,INACTIVE,80.0,212.0,INACTIVE,137.0,105.0,148.0
172,2022,ACS5YR,Income,Household Income 125000 to 149999,67.0,INACTIVE,105.0,182.0,116.0,INACTIVE,90.0,116.0,INACTIVE,46.0,48.0,76.0
173,2022,ACS5YR,Income,Household Income 15000 to 19999,75.0,INACTIVE,0.0,46.0,47.0,INACTIVE,0.0,42.0,INACTIVE,0.0,63.0,59.0
174,2022,ACS5YR,Income,Household Income 150000 to 199999,270.0,INACTIVE,134.0,212.0,240.0,INACTIVE,185.0,138.0,INACTIVE,154.0,73.0,200.0
175,2022,ACS5YR,Income,Household Income 20000 to 24999,62.0,INACTIVE,70.0,62.0,51.0,INACTIVE,40.0,12.0,INACTIVE,16.0,25.0,77.0
176,2022,ACS5YR,Income,Household Income 25000 to 29999,38.0,INACTIVE,33.0,57.0,10.0,INACTIVE,15.0,39.0,INACTIVE,7.0,148.0,64.0
177,2022,ACS5YR,Income,Household Income 30000 to 34999,96.0,INACTIVE,9.0,0.0,24.0,INACTIVE,43.0,101.0,INACTIVE,0.0,7.0,21.0
