,year,label,Category,Attribute,017700,020100,020101,020102,020200,020201,020202,020700,020701,020702,020800,020801,020802,020900,021000,022801,022802,022803,022901,022902,022903
92,2013,ACS5YR,Housing Prices,Contract Rent Total With cash Rent,519.0,2160.0,INACTIVE,INACTIVE,2582.0,INACTIVE,INACTIVE,2015.0,INACTIVE,INACTIVE,1965.0,INACTIVE,INACTIVE,1543.0,1450.0,1102.0,427.0,1179.0,1061.0,367.0,682.0
93,2013,ACS5YR,Housing Prices,Extremely Rent Burdened,0.1554307116104868,0.2440018107741059,INACTIVE,INACTIVE,0.1584992343032159,INACTIVE,INACTIVE,0.0893300248138957,INACTIVE,INACTIVE,0.234452122408687,INACTIVE,INACTIVE,0.1801685029163966,0.196078431372549,0.2251121076233183,0.2131147540983606,0.1381306865177833,0.1526861451460886,0.2182741116751269,0.2363896848137535
94,2013,ACS5YR,Housing Prices,Home Value 10000 to 14999 ,0.0,0.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,2013,ACS5YR,Housing Prices,Home Value 100000 to 124999,0.0,0.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,14.0,INACTIVE,INACTIVE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
96,2013,ACS5YR,Housing Prices,"Home Value 1000000 to 1499999 (1000000 or more, DEC2000 and ACS2009-2014)",0.0,62.0,INACTIVE,INACTIVE,29.0,INACTIVE,INACTIVE,238.0,INACTIVE,INACTIVE,168.0,INACTIVE,INACTIVE,20.0,197.0,67.0,20.0,46.0,86.0,54.0,52.0
97,2013,ACS5YR,Housing Prices,Home Value 125000 to 149999,0.0,0.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0
98,2013,ACS5YR,Housing Prices,Home Value 15000 to 19999 ,0.0,0.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,2013,ACS5YR,Housing Prices,Home Value 150000 to 174999,0.0,0.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,0.0,23.0,14.0,0.0,24.0,0.0,0.0,8.0
100,2013,ACS5YR,Housing Prices,Home Value 1500000 to 1999999 (ACS2015-),0.0,0.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,2013,ACS5YR,Housing Prices,Home Value 175000 to 199999,0.0,0.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
102,2013,ACS5YR,Housing Prices,Home Value 20000 to 24999 ,0.0,0.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,2013,ACS5YR,Housing Prices,Home Value 200000 to 249999,26.0,17.0,INACTIVE,INACTIVE,14.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,26.0,0.0,16.0,0.0,10.0,36.0,29.0,14.0
104,2013,ACS5YR,Housing Prices,Home Value 2000000 or more (ACS2015-),0.0,0.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,2013,ACS5YR,Housing Prices,Home Value 25000 to 29999 ,0.0,0.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,2013,ACS5YR,Housing Prices,Home Value 250000 to 299999,0.0,0.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
107,2013,ACS5YR,Housing Prices,Home Value 30000 to 34999 ,0.0,0.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108,2013,ACS5YR,Housing Prices,Home Value 300000 to 399999,0.0,34.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,29.0,INACTIVE,INACTIVE,12.0,INACTIVE,INACTIVE,23.0,0.0,14.0,0.0,14.0,15.0,9.0,0.0
109,2013,ACS5YR,Housing Prices,Home Value 35000 to 39999 ,0.0,0.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,2013,ACS5YR,Housing Prices,Home Value 40000 to 49999 ,0.0,0.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0
111,2013,ACS5YR,Housing Prices,Home Value 400000 to 499999,12.0,98.0,INACTIVE,INACTIVE,72.0,INACTIVE,INACTIVE,77.0,INACTIVE,INACTIVE,63.0,INACTIVE,INACTIVE,23.0,0.0,65.0,0.0,71.0,0.0,52.0,47.0
112,2013,ACS5YR,Housing Prices,Home Value 50000 to 59999 ,0.0,0.0,INACTIVE,INACTIVE,25.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0
113,2013,ACS5YR,Housing Prices,Home Value 500000 to 749999,29.0,184.0,INACTIVE,INACTIVE,217.0,INACTIVE,INACTIVE,117.0,INACTIVE,INACTIVE,65.0,INACTIVE,INACTIVE,73.0,171.0,381.0,59.0,76.0,111.0,149.0,164.0
114,2013,ACS5YR,Housing Prices,Home Value 60000 to 69999 ,0.0,0.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115,2013,ACS5YR,Housing Prices,Home Value 70000 to 79999 ,0.0,0.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,10.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,2013,ACS5YR,Housing Prices,Home Value 750000 to 999999,63.0,77.0,INACTIVE,INACTIVE,82.0,INACTIVE,INACTIVE,339.0,INACTIVE,INACTIVE,178.0,INACTIVE,INACTIVE,72.0,268.0,176.0,95.0,129.0,91.0,139.0,113.0
117,2013,ACS5YR,Housing Prices,Home Value 80000 to 89999 ,0.0,0.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,2013,ACS5YR,Housing Prices,Home Value 90000 to 99999 ,0.0,0.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,2013,ACS5YR,Housing Prices,Home Value Less than 10000,0.0,0.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
120,2013,ACS5YR,Housing Prices,Home Value Total,130.0,472.0,INACTIVE,INACTIVE,439.0,INACTIVE,INACTIVE,810.0,INACTIVE,INACTIVE,500.0,INACTIVE,INACTIVE,237.0,659.0,748.0,174.0,378.0,348.0,432.0,420.0
121,2013,ACS5YR,Housing Prices,Housing Units with a Mortgage,96.0,407.0,INACTIVE,INACTIVE,329.0,INACTIVE,INACTIVE,603.0,INACTIVE,INACTIVE,465.0,INACTIVE,INACTIVE,193.0,601.0,630.0,87.0,343.0,243.0,377.0,318.0
122,2013,ACS5YR,Housing Prices,Housing Units with a Mortgage 0 to 30%,39.0,200.0,INACTIVE,INACTIVE,119.0,INACTIVE,INACTIVE,312.0,INACTIVE,INACTIVE,336.0,INACTIVE,INACTIVE,84.0,365.0,278.0,58.0,141.0,104.0,175.0,85.0
123,2013,ACS5YR,Housing Prices,Housing Units with a Mortgage 30-50%,23.0,170.0,INACTIVE,INACTIVE,103.0,INACTIVE,INACTIVE,136.0,INACTIVE,INACTIVE,80.0,INACTIVE,INACTIVE,71.0,163.0,178.0,6.0,119.0,55.0,150.0,127.0
124,2013,ACS5YR,Housing Prices,Housing Units with a Mortgage 50%+,34.0,37.0,INACTIVE,INACTIVE,107.0,INACTIVE,INACTIVE,155.0,INACTIVE,INACTIVE,49.0,INACTIVE,INACTIVE,30.0,73.0,164.0,23.0,83.0,84.0,33.0,106.0
125,2013,ACS5YR,Housing Prices,Housing Units with a Mortgage Not Computed,0.0,0.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,8.0,0.0,10.0,0.0,0.0,0.0,19.0,0.0
126,2013,ACS5YR,Housing Prices,Housing Units without a Mortgage,34.0,65.0,INACTIVE,INACTIVE,110.0,INACTIVE,INACTIVE,207.0,INACTIVE,INACTIVE,35.0,INACTIVE,INACTIVE,44.0,58.0,118.0,87.0,35.0,105.0,55.0,102.0
127,2013,ACS5YR,Housing Prices,Housing Units without a Mortgage 0 to 30%,34.0,29.0,INACTIVE,INACTIVE,110.0,INACTIVE,INACTIVE,199.0,INACTIVE,INACTIVE,35.0,INACTIVE,INACTIVE,44.0,26.0,76.0,61.0,26.0,92.0,55.0,86.0
128,2013,ACS5YR,Housing Prices,Housing Units without a Mortgage 30-50%,0.0,0.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,0.0,32.0,22.0,26.0,9.0,0.0,0.0,16.0
129,2013,ACS5YR,Housing Prices,Housing Units without a Mortgage 50%+,0.0,36.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,8.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,0.0,0.0,20.0,0.0,0.0,13.0,0.0,0.0
130,2013,ACS5YR,Housing Prices,Housing Units without a Mortgage Not Computed,0.0,0.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131,2013,ACS5YR,Housing Prices,Median Contract Rent,1568.4713375796175,759.7222222222222,INACTIVE,INACTIVE,1294.7443181818182,INACTIVE,INACTIVE,1709.6577017114914,INACTIVE,INACTIVE,1023.135359116022,INACTIVE,INACTIVE,1076.827242524917,1703.658536585366,1619.2660550458716,1210.2713178294573,1420.8333333333333,1500.8038585209003,1396.0526315789473,1625.8620689655172
132,2013,ACS5YR,Housing Prices,Median Home Value,732758.6206896552,618206.5217391304,INACTIVE,INACTIVE,625000.0,INACTIVE,INACTIVE,876843.6578171091,INACTIVE,INACTIVE,884831.4606741574,INACTIVE,INACTIVE,659246.5753424658,876399.2537313433,664041.9947506562,823684.2105263157,703947.3684210526,758241.7582417582,711409.3959731543,681402.4390243902
133,2013,ACS5YR,Housing Prices,Median Rent,1610.0746268656717,808.6854460093897,INACTIVE,INACTIVE,1332.5825825825823,INACTIVE,INACTIVE,1831.6176470588236,INACTIVE,INACTIVE,1074.6402877697842,INACTIVE,INACTIVE,1133.928571428571,1735.2941176470588,1725.0,1262.0192307692307,1536.195286195286,1575.958702064897,1424.618320610687,1662.5
134,2013,ACS5YR,Housing Prices,Median Rent as % of Household Income,25.346875,32.90372549019608,INACTIVE,INACTIVE,26.36032171581769,INACTIVE,INACTIVE,20.80454545454545,INACTIVE,INACTIVE,27.368939393939392,INACTIVE,INACTIVE,27.566883116883115,29.57087912087912,26.5671875,25.65073529411765,25.226923076923075,29.965346534653463,38.068,30.3
135,2013,ACS5YR,Housing Prices,Rent 100 to 149,0.0,43.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136,2013,ACS5YR,Housing Prices,Rent 1000 to 1249,29.0,393.0,INACTIVE,INACTIVE,267.0,INACTIVE,INACTIVE,178.0,INACTIVE,INACTIVE,417.0,INACTIVE,INACTIVE,350.0,175.0,106.0,135.0,226.0,92.0,14.0,81.0
137,2013,ACS5YR,Housing Prices,Rent 1250 to 1499,86.0,119.0,INACTIVE,INACTIVE,333.0,INACTIVE,INACTIVE,299.0,INACTIVE,INACTIVE,82.0,INACTIVE,INACTIVE,187.0,187.0,102.0,52.0,134.0,15.0,131.0,25.0
138,2013,ACS5YR,Housing Prices,Rent 150 to 199,0.0,6.0,INACTIVE,INACTIVE,33.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,37.0,INACTIVE,INACTIVE,23.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
139,2013,ACS5YR,Housing Prices,Rent 1500 to 1999,134.0,137.0,INACTIVE,INACTIVE,608.0,INACTIVE,INACTIVE,340.0,INACTIVE,INACTIVE,218.0,INACTIVE,INACTIVE,203.0,459.0,180.0,35.0,297.0,339.0,57.0,280.0
140,2013,ACS5YR,Housing Prices,Rent 200 to 249,0.0,35.0,INACTIVE,INACTIVE,120.0,INACTIVE,INACTIVE,52.0,INACTIVE,INACTIVE,29.0,INACTIVE,INACTIVE,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141,2013,ACS5YR,Housing Prices,"Rent 2000 to 2499  (Rent 2000 or more, DEC2000 and ACS2009-2014)",155.0,228.0,INACTIVE,INACTIVE,460.0,INACTIVE,INACTIVE,893.0,INACTIVE,INACTIVE,390.0,INACTIVE,INACTIVE,219.0,482.0,452.0,129.0,314.0,243.0,87.0,152.0
142,2013,ACS5YR,Housing Prices,Rent 250 to 299,0.0,159.0,INACTIVE,INACTIVE,105.0,INACTIVE,INACTIVE,29.0,INACTIVE,INACTIVE,27.0,INACTIVE,INACTIVE,10.0,0.0,0.0,5.0,0.0,37.0,3.0,0.0
143,2013,ACS5YR,Housing Prices,Rent 2500 to 2999 (ACS2015-),15.0,49.0,INACTIVE,INACTIVE,30.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,61.0,INACTIVE,INACTIVE,0.0,29.0,13.0,0.0,30.0,0.0,27.0,16.0
144,2013,ACS5YR,Housing Prices,Rent 300 to 349,0.0,67.0,INACTIVE,INACTIVE,53.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,26.0,INACTIVE,INACTIVE,0.0,0.0,0.0,0.0,0.0,13.0,0.0,5.0
145,2013,ACS5YR,Housing Prices,Rent 3000 to 3499 (ACS2015-),0.0,0.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
146,2013,ACS5YR,Housing Prices,Rent 350 to 399,0.0,14.0,INACTIVE,INACTIVE,12.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,7.0,INACTIVE,INACTIVE,0.0,0.0,0.0,23.0,0.0,9.0,0.0,0.0
147,2013,ACS5YR,Housing Prices,Rent 3500 or more (ACS2015-),0.0,0.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
148,2013,ACS5YR,Housing Prices,Rent 400 to 449,0.0,103.0,INACTIVE,INACTIVE,36.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,12.0,INACTIVE,INACTIVE,18.0,0.0,24.0,3.0,8.0,0.0,0.0,0.0
149,2013,ACS5YR,Housing Prices,Rent 450 to 499,2.0,176.0,INACTIVE,INACTIVE,62.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,9.0,0.0,31.0,6.0,0.0,0.0,0.0,0.0
150,2013,ACS5YR,Housing Prices,Rent 500 to 549,23.0,157.0,INACTIVE,INACTIVE,10.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,13.0,INACTIVE,INACTIVE,66.0,0.0,0.0,0.0,46.0,0.0,3.0,6.0
151,2013,ACS5YR,Housing Prices,Rent 550 to 599,8.0,70.0,INACTIVE,INACTIVE,64.0,INACTIVE,INACTIVE,26.0,INACTIVE,INACTIVE,56.0,INACTIVE,INACTIVE,44.0,7.0,9.0,6.0,0.0,48.0,0.0,18.0
152,2013,ACS5YR,Housing Prices,Rent 600 to 649,0.0,26.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,16.0,INACTIVE,INACTIVE,230.0,INACTIVE,INACTIVE,53.0,9.0,10.0,0.0,11.0,30.0,22.0,10.0
153,2013,ACS5YR,Housing Prices,Rent 650 to 699,2.0,69.0,INACTIVE,INACTIVE,32.0,INACTIVE,INACTIVE,17.0,INACTIVE,INACTIVE,71.0,INACTIVE,INACTIVE,28.0,0.0,45.0,13.0,4.0,76.0,0.0,46.0
154,2013,ACS5YR,Housing Prices,Rent 700 to 749,8.0,96.0,INACTIVE,INACTIVE,37.0,INACTIVE,INACTIVE,25.0,INACTIVE,INACTIVE,97.0,INACTIVE,INACTIVE,16.0,7.0,27.0,0.0,36.0,0.0,2.0,0.0
155,2013,ACS5YR,Housing Prices,Rent 750 to 799,20.0,22.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,110.0,INACTIVE,INACTIVE,10.0,0.0,28.0,0.0,8.0,30.0,15.0,18.0
156,2013,ACS5YR,Housing Prices,Rent 800 to 899,19.0,213.0,INACTIVE,INACTIVE,195.0,INACTIVE,INACTIVE,14.0,INACTIVE,INACTIVE,34.0,INACTIVE,INACTIVE,86.0,18.0,18.0,0.0,9.0,14.0,19.0,17.0
157,2013,ACS5YR,Housing Prices,Rent 900 to 999,33.0,27.0,INACTIVE,INACTIVE,114.0,INACTIVE,INACTIVE,126.0,INACTIVE,INACTIVE,109.0,INACTIVE,INACTIVE,148.0,106.0,70.0,20.0,75.0,115.0,10.0,24.0
158,2013,ACS5YR,Housing Prices,Rent Burdened,0.3089887640449438,0.5423268447261205,INACTIVE,INACTIVE,0.3843797856049004,INACTIVE,INACTIVE,0.2535980148883374,INACTIVE,INACTIVE,0.4422507403751234,INACTIVE,INACTIVE,0.441348023331173,0.4475997295469912,0.4520179372197309,0.3583138173302108,0.3531844499586435,0.472196041470311,0.4949238578680203,0.4699140401146132
159,2013,ACS5YR,Housing Prices,Rent Less than 100,0.0,0.0,INACTIVE,INACTIVE,41.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0
160,2013,ACS5YR,Housing Prices,Rent Total,534.0,2209.0,INACTIVE,INACTIVE,2612.0,INACTIVE,INACTIVE,2015.0,INACTIVE,INACTIVE,2026.0,INACTIVE,INACTIVE,1543.0,1479.0,1115.0,427.0,1209.0,1061.0,394.0,698.0
161,2013,ACS5YR,Housing Prices,"Rent Total No cash rent  (No cash rent, DEC2000 and ACS2009-2014)",15.0,49.0,INACTIVE,INACTIVE,30.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,61.0,INACTIVE,INACTIVE,0.0,29.0,13.0,0.0,30.0,0.0,27.0,16.0
162,2013,ACS5YR,Housing Prices,Rent Total No cash rent (ACS2015-),0.0,0.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
163,2013,ACS5YR,Housing Prices,Rent Total With cash rent,519.0,2160.0,INACTIVE,INACTIVE,2582.0,INACTIVE,INACTIVE,2015.0,INACTIVE,INACTIVE,1965.0,INACTIVE,INACTIVE,1543.0,1450.0,1102.0,427.0,1179.0,1061.0,367.0,682.0
164,2013,ACS5YR,Housing Type,10-19 Units,0.248477466504263,0.1541707237909769,INACTIVE,INACTIVE,0.1370143149284253,INACTIVE,INACTIVE,0.1465457083042568,INACTIVE,INACTIVE,0.2012305465074194,INACTIVE,INACTIVE,0.1012526096033402,0.060251798561151,0.1054279749478079,0.06006006006006,0.0744490768314472,0.081116158338741,0.0,0.0234375
165,2013,ACS5YR,Housing Type,2-4 Units,0.3008526187576126,0.1531970139565076,INACTIVE,INACTIVE,0.2299152789950335,INACTIVE,INACTIVE,0.4002093510118632,INACTIVE,INACTIVE,0.2120883098081795,INACTIVE,INACTIVE,0.3851774530271398,0.6002697841726619,0.2651356993736952,0.5615615615615616,0.3871351995235259,0.3705386112913692,0.567351598173516,0.4565972222222222
166,2013,ACS5YR,Housing Type,20 Units or More,0.0621193666260657,0.5582603050957481,INACTIVE,INACTIVE,0.2947706690037978,INACTIVE,INACTIVE,0.0697836706210746,INACTIVE,INACTIVE,0.2153456387984075,INACTIVE,INACTIVE,0.1701461377870563,0.0431654676258992,0.2327766179540709,0.072072072072072,0.0488385944014294,0.0700843608046722,0.0,0.0477430555555555
167,2013,ACS5YR,Housing Type,5-9 Units,0.269183922046285,0.1207400194741966,INACTIVE,INACTIVE,0.2532865907099036,INACTIVE,INACTIVE,0.1636427076064201,INACTIVE,INACTIVE,0.2207745204487875,INACTIVE,INACTIVE,0.167536534446764,0.1807553956834532,0.1017745302713987,0.0675675675675675,0.1548540798094103,0.1946787800129786,0.1061643835616438,0.1041666666666666
168,2013,ACS5YR,Housing Type,Other Type,0.0121802679658952,0.0038948393378773,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
169,2013,ACS5YR,Housing Type,Single Family Housing,0.1071863580998782,0.0097370983446932,INACTIVE,INACTIVE,0.0850131463628396,INACTIVE,INACTIVE,0.2198185624563852,INACTIVE,INACTIVE,0.1505609844372059,INACTIVE,INACTIVE,0.1758872651356993,0.1155575539568345,0.2948851774530271,0.2387387387387387,0.334723049434187,0.2835820895522388,0.3264840182648402,0.3680555555555556
170,2013,ACS5YR,Income,Household Income 10000 to 14999,18.0,548.0,INACTIVE,INACTIVE,365.0,INACTIVE,INACTIVE,84.0,INACTIVE,INACTIVE,272.0,INACTIVE,INACTIVE,82.0,23.0,77.0,9.0,4.0,15.0,26.0,68.0
171,2013,ACS5YR,Income,Household Income 100000 to 124999,138.0,116.0,INACTIVE,INACTIVE,261.0,INACTIVE,INACTIVE,320.0,INACTIVE,INACTIVE,238.0,INACTIVE,INACTIVE,175.0,257.0,114.0,61.0,179.0,240.0,76.0,124.0
172,2013,ACS5YR,Income,Household Income 125000 to 149999,32.0,143.0,INACTIVE,INACTIVE,227.0,INACTIVE,INACTIVE,228.0,INACTIVE,INACTIVE,45.0,INACTIVE,INACTIVE,100.0,160.0,108.0,35.0,87.0,102.0,32.0,51.0
173,2013,ACS5YR,Income,Household Income 15000 to 19999,25.0,103.0,INACTIVE,INACTIVE,107.0,INACTIVE,INACTIVE,16.0,INACTIVE,INACTIVE,86.0,INACTIVE,INACTIVE,84.0,47.0,98.0,18.0,38.0,101.0,13.0,24.0
174,2013,ACS5YR,Income,Household Income 150000 to 199999,58.0,113.0,INACTIVE,INACTIVE,206.0,INACTIVE,INACTIVE,309.0,INACTIVE,INACTIVE,241.0,INACTIVE,INACTIVE,73.0,228.0,266.0,44.0,139.0,63.0,172.0,103.0
175,2013,ACS5YR,Income,Household Income 20000 to 24999,16.0,168.0,INACTIVE,INACTIVE,26.0,INACTIVE,INACTIVE,42.0,INACTIVE,INACTIVE,57.0,INACTIVE,INACTIVE,134.0,130.0,80.0,50.0,35.0,51.0,3.0,84.0
176,2013,ACS5YR,Income,Household Income 25000 to 29999,43.0,124.0,INACTIVE,INACTIVE,112.0,INACTIVE,INACTIVE,22.0,INACTIVE,INACTIVE,155.0,INACTIVE,INACTIVE,83.0,16.0,66.0,43.0,50.0,48.0,44.0,33.0
177,2013,ACS5YR,Income,Household Income 30000 to 34999,24.0,115.0,INACTIVE,INACTIVE,211.0,INACTIVE,INACTIVE,67.0,INACTIVE,INACTIVE,201.0,INACTIVE,INACTIVE,117.0,62.0,62.0,9.0,165.0,99.0,19.0,44.0
178,2013,ACS5YR,Income,Household Income 35000 to 39999,39.0,71.0,INACTIVE,INACTIVE,80.0,INACTIVE,INACTIVE,121.0,INACTIVE,INACTIVE,108.0,INACTIVE,INACTIVE,116.0,0.0,56.0,31.0,26.0,69.0,81.0,41.0
179,2013,ACS5YR,Income,Household Income 40000 to 44999,22.0,150.0,INACTIVE,INACTIVE,116.0,INACTIVE,INACTIVE,30.0,INACTIVE,INACTIVE,60.0,INACTIVE,INACTIVE,52.0,40.0,36.0,0.0,51.0,88.0,24.0,49.0
180,2013,ACS5YR,Income,Household Income 45000 to 49999,19.0,63.0,INACTIVE,INACTIVE,51.0,INACTIVE,INACTIVE,163.0,INACTIVE,INACTIVE,41.0,INACTIVE,INACTIVE,116.0,61.0,83.0,32.0,22.0,26.0,13.0,65.0
181,2013,ACS5YR,Income,Household Income 50000 to 59999,11.0,158.0,INACTIVE,INACTIVE,226.0,INACTIVE,INACTIVE,93.0,INACTIVE,INACTIVE,33.0,INACTIVE,INACTIVE,189.0,152.0,177.0,93.0,114.0,142.0,16.0,80.0
182,2013,ACS5YR,Income,Household Income 60000 to 74999,56.0,90.0,INACTIVE,INACTIVE,208.0,INACTIVE,INACTIVE,268.0,INACTIVE,INACTIVE,125.0,INACTIVE,INACTIVE,132.0,72.0,54.0,24.0,164.0,170.0,60.0,107.0
183,2013,ACS5YR,Income,Household Income 75000 to 99999,66.0,247.0,INACTIVE,INACTIVE,402.0,INACTIVE,INACTIVE,194.0,INACTIVE,INACTIVE,342.0,INACTIVE,INACTIVE,119.0,242.0,200.0,26.0,292.0,52.0,136.0,141.0
184,2013,ACS5YR,Income,Household Income Greater than 200000,78.0,183.0,INACTIVE,INACTIVE,225.0,INACTIVE,INACTIVE,802.0,INACTIVE,INACTIVE,349.0,INACTIVE,INACTIVE,131.0,528.0,358.0,104.0,137.0,89.0,85.0,64.0
185,2013,ACS5YR,Income,Household Income Less than 10000,19.0,289.0,INACTIVE,INACTIVE,228.0,INACTIVE,INACTIVE,66.0,INACTIVE,INACTIVE,173.0,INACTIVE,INACTIVE,77.0,120.0,28.0,22.0,84.0,54.0,26.0,40.0
